gene,score,logfoldchange,pval,pval_adj,significant
AC092941.1,0.0,0.0,1.0,1.0,False
KCNQ1DN,0.0,0.0,1.0,1.0,False
AC087501.2,0.0,0.0,1.0,1.0,False
AC087392.1,0.0,0.048833903,1.0,1.0,False
OR2T29,0.0,0.0,1.0,1.0,False
AL583827.1,0.0,0.7803094,1.0,1.0,False
AC010542.1,0.0,0.86576796,1.0,1.0,False
AC009055.2,0.0,0.23692983,1.0,1.0,False
AC024560.3,0.0,0.0,1.0,1.0,False
LINC01181,0.0,0.21609952,1.0,1.0,False
C11orf40,0.0,0.0,1.0,1.0,False
IGHV3-33-2,0.0,0.0,1.0,1.0,False
IGHV3-43,0.0,0.0,1.0,1.0,False
IGHV4-4,0.0,0.0,1.0,1.0,False
IGHV2-5,0.0,0.0,1.0,1.0,False
IGHV5-10-1,0.0,0.0,1.0,1.0,False
LINC02255,0.0,0.0,1.0,1.0,False
IGHV1-12,0.0,0.0,1.0,1.0,False
ZNF474,0.0,0.39404404,1.0,1.0,False
AC112196.1,0.0,0.0,1.0,1.0,False
AC109458.2,0.0,0.0,1.0,1.0,False
AC091163.2,0.0,0.49058598,1.0,1.0,False
C14orf177,0.0,0.1564592,1.0,1.0,False
AC011416.4,0.0,0.14008829,1.0,1.0,False
IGHJ6,0.0,0.0,1.0,1.0,False
OR2T2,0.0,0.0,1.0,1.0,False
YBX2,0.0,0.0,1.0,1.0,False
LINCADL,0.0,0.0,1.0,1.0,False
LINC02314,0.0,0.29534194,1.0,1.0,False
AP000696.1,0.0,0.0,1.0,1.0,False
IGHJ3P,0.0,0.0,1.0,1.0,False
TBC1D3I,0.0,0.0,1.0,1.0,False
AC005180.1,0.0,0.0,1.0,1.0,False
PPY,0.0,0.0,1.0,1.0,False
AC099541.2,0.0,0.0,1.0,1.0,False
CCK,0.0,0.0,1.0,1.0,False
AC234917.2,0.0,0.0,1.0,1.0,False
LINC01436,0.0,0.0,1.0,1.0,False
AP000569.1,0.0,0.41720027,1.0,1.0,False
IGHV3-11,0.0,0.0,1.0,1.0,False
KRT34,0.0,0.0,1.0,1.0,False
PRSS45P,0.0,0.0,1.0,1.0,False
AC243654.3,0.0,0.0,1.0,1.0,False
AC023442.3,0.0,0.0,1.0,1.0,False
KRT39,0.0,1.7514579,1.0,1.0,False
IGHV2-26,0.0,0.0,1.0,1.0,False
IGHV4-31,0.0,0.0,1.0,1.0,False
POTEB2,0.0,0.20089154,1.0,1.0,False
AC126335.1,0.0,0.5677383,1.0,1.0,False
AC060814.3,0.0,0.0,1.0,1.0,False
LINC02058,0.0,0.8330212,1.0,1.0,False
IGHV3-13,0.0,0.0,1.0,1.0,False
IGHE,0.0,0.0,1.0,1.0,False
BSN-AS1,0.0,0.0,1.0,1.0,False
IGHJ5,0.0,0.0,1.0,1.0,False
IGHJ4,0.0,0.0,1.0,1.0,False
AC010768.1,0.0,0.0,1.0,1.0,False
LINC02704,0.0,0.0,1.0,1.0,False
AC010261.1,0.0,0.22839148,1.0,1.0,False
AP001628.2,0.0,0.43768823,1.0,1.0,False
AL391557.1,0.0,0.0,1.0,1.0,False
AL139420.2,0.0,0.0,1.0,1.0,False
AL049836.2,0.0,0.0,1.0,1.0,False
IGHV3-33,0.0,0.0,1.0,1.0,False
LGALS14,0.0,0.5776954,1.0,1.0,False
AC009301.1,0.0,0.0,1.0,1.0,False
SRD5A2,0.0,0.10318973,1.0,1.0,False
IGHV1-24,0.0,0.0,1.0,1.0,False
IGHV3-74,0.0,0.0,1.0,1.0,False
IGHV5-78,0.0,0.0,1.0,1.0,False
AC068205.1,0.0,0.0,1.0,1.0,False
AC087521.1,0.0,0.0,1.0,1.0,False
LINC02760,0.0,0.0,1.0,1.0,False
LINC01493,0.0,0.061247,1.0,1.0,False
AC090138.1,0.0,0.0,1.0,1.0,False
AP006545.2,0.0,0.7136889,1.0,1.0,False
BMP4,0.0,0.0,1.0,1.0,False
LINC01938,0.0,0.0,1.0,1.0,False
AL352979.4,0.0,0.0,1.0,1.0,False
AC008464.1,0.0,0.0,1.0,1.0,False
FBLL1,0.0,0.0,1.0,1.0,False
AP000223.1,0.0,0.38057122,1.0,1.0,False
IGHEP1,0.0,0.0,1.0,1.0,False
IGHV1-69,0.0,0.0,1.0,1.0,False
IGHV2-70D,0.0,0.0,1.0,1.0,False
IGHV3-69-1,0.0,0.0,1.0,1.0,False
IGHV3-72,0.0,0.0,1.0,1.0,False
TMOD4,0.0,0.4928319,1.0,1.0,False
LINC01673,0.0,0.0,1.0,1.0,False
AP000235.1,0.0,0.061177935,1.0,1.0,False
COPDA1,0.0,0.0,1.0,1.0,False
AL355310.3,0.0,0.58230585,1.0,1.0,False
FAM230A,0.0,0.361963,1.0,1.0,False
AC023490.4,0.0,0.0,1.0,1.0,False
IGLV7-43,0.0,0.0,1.0,1.0,False
LINC00163,0.0,0.5516248,1.0,1.0,False
EPN3,0.0,0.0,1.0,1.0,False
AC002401.4,0.0,0.0,1.0,1.0,False
NXPH3,0.0,0.0,1.0,1.0,False
AC091180.4,0.0,0.0,1.0,1.0,False
HOXB5,0.0,0.08946284,1.0,1.0,False
AL139161.1,0.0,0.0,1.0,1.0,False
AC133528.1,0.0,0.0,1.0,1.0,False
LINC01986,0.0,0.0,1.0,1.0,False
AP000289.1,0.0,0.023180146,1.0,1.0,False
LINC00313,0.0,0.402746,1.0,1.0,False
GOT1L1,0.0,0.0,1.0,1.0,False
LINC02287,0.0,0.0,1.0,1.0,False
AL122020.2,0.0,0.0,1.0,1.0,False
AC124067.3,0.0,0.0,1.0,1.0,False
AC109635.6,0.0,0.0,1.0,1.0,False
OR4P4,0.0,0.0,1.0,1.0,False
OR8J3,0.0,0.0,1.0,1.0,False
AL049874.3,0.0,1.00463,1.0,1.0,False
FAM71B,0.0,0.0,1.0,1.0,False
AL355834.1,0.0,0.0,1.0,1.0,False
AC008781.3,0.0,0.22258556,1.0,1.0,False
OR5B3,0.0,0.0,1.0,1.0,False
AC011365.1,0.0,0.3727243,1.0,1.0,False
LINC01863,0.0,0.0,1.0,1.0,False
AC136424.1,0.0,0.0,1.0,1.0,False
AL355592.1,0.0,0.0,1.0,1.0,False
AC006288.1,0.0,0.12978417,1.0,1.0,False
LINC02089,0.0,0.16298717,1.0,1.0,False
AL133493.2,0.0,0.0,1.0,1.0,False
AL133492.1,0.0,0.0,1.0,1.0,False
AJ011931.1,0.0,0.0,1.0,1.0,False
C10orf82,0.0,0.0,1.0,1.0,False
AC097359.3,0.0,0.0,1.0,1.0,False
AC005180.2,0.0,0.0,1.0,1.0,False
AC015912.1,0.0,0.58555114,1.0,1.0,False
AC027129.1,0.0,0.0,1.0,1.0,False
PSG7,0.0,0.0,1.0,1.0,False
AC073218.1,0.0,0.0,1.0,1.0,False
CSF2,0.0,0.0,1.0,1.0,False
P4HA2-AS1,0.0,0.09548216,1.0,1.0,False
AL133467.4,0.0,0.0,1.0,1.0,False
SERPINA5,0.0,0.0,1.0,1.0,False
FAM181A,0.0,0.0,1.0,1.0,False
AC007308.1,0.0,0.0,1.0,1.0,False
AC010857.1,0.0,0.0,1.0,1.0,False
AC005225.1,0.0,0.21543925,1.0,1.0,False
SPINK13,0.0,0.29727894,1.0,1.0,False
AC002428.1,0.0,0.0,1.0,1.0,False
AC113361.1,0.0,0.0,1.0,1.0,False
AC008056.2,0.0,0.0,1.0,1.0,False
RTL1,0.0,0.0,1.0,1.0,False
PCDHB15,0.0,0.0,1.0,1.0,False
AL355102.4,0.0,0.0,1.0,1.0,False
RPRML,0.0,0.0,1.0,1.0,False
AC123023.1,0.0,0.0,1.0,1.0,False
GPR42,0.0,0.0,1.0,1.0,False
AC002511.2,0.0,0.0,1.0,1.0,False
PSG3,0.0,0.0,1.0,1.0,False
PSG6,0.0,0.0,1.0,1.0,False
AC048383.1,0.0,0.0,1.0,1.0,False
SALRNA2,0.0,0.0,1.0,1.0,False
AL031055.1,0.0,0.20297034,1.0,1.0,False
PSG11,0.0,0.0,1.0,1.0,False
AC093510.2,0.0,0.03292496,1.0,1.0,False
LINC01822,0.0,0.0,1.0,1.0,False
AC012506.4,0.0,0.0,1.0,1.0,False
AC011239.1,0.0,0.41345936,1.0,1.0,False
AC018685.3,0.0,0.0,1.0,1.0,False
CABP5,0.0,0.18845274,1.0,1.0,False
AC011466.2,0.0,0.14888015,1.0,1.0,False
LINC01595,0.0,0.0,1.0,1.0,False
SEBOX,0.0,0.0,1.0,1.0,False
PCDHA4,0.0,0.0,1.0,1.0,False
LINC01668,0.0,0.0,1.0,1.0,False
LINC01651,0.0,0.0,1.0,1.0,False
ANKRD33B-AS1,0.0,0.789151,1.0,1.0,False
ATP1A2,0.0,0.058273908,1.0,1.0,False
FEZF2,0.0,0.0,1.0,1.0,False
TRERNA1,0.0,0.0,1.0,1.0,False
AC092335.1,0.0,0.0,1.0,1.0,False
AC091047.1,0.0,0.0,1.0,1.0,False
LDHAL6B,0.0,0.7809876,1.0,1.0,False
CDH18-AS1,0.0,0.5120445,1.0,1.0,False
AC025475.1,0.0,0.08705956,1.0,1.0,False
AC026992.2,0.0,0.15475798,1.0,1.0,False
AC026740.3,0.0,0.0,1.0,1.0,False
AC005392.3,0.0,0.0,1.0,1.0,False
LINC02437,0.0,0.37178308,1.0,1.0,False
AC093797.1,0.0,0.0,1.0,1.0,False
AC009652.1,0.0,0.10847018,1.0,1.0,False
DBX1,0.0,0.0,1.0,1.0,False
TPM1-AS,0.0,0.1827651,1.0,1.0,False
AC097375.5,0.0,0.2988781,1.0,1.0,False
AC087761.1,0.0,0.042019803,1.0,1.0,False
AC023200.1,0.0,0.755085,1.0,1.0,False
USH1C,0.0,0.0,1.0,1.0,False
AC105924.1,0.0,0.0,1.0,1.0,False
LINC02504,0.0,0.12840037,1.0,1.0,False
AC113208.5,0.0,0.10537645,1.0,1.0,False
SLC32A1,0.0,0.0,1.0,1.0,False
LINC00841,0.0,0.52319443,1.0,1.0,False
LINC01300,0.0,0.0,1.0,1.0,False
C1orf226,0.0,0.0,1.0,1.0,False
WFDC9,0.0,0.0,1.0,1.0,False
AC066614.1,0.0,0.0,1.0,1.0,False
AC090970.2,0.0,0.39256096,1.0,1.0,False
AC022306.3,0.0,0.09250195,1.0,1.0,False
OR6K3,0.0,0.0,1.0,1.0,False
CADM3,0.0,0.0,1.0,1.0,False
LINC02686,0.0,0.33725715,1.0,1.0,False
AC011131.1,0.0,0.0,1.0,1.0,False
AC025187.1,0.0,1.3396382,1.0,1.0,False
LINC02063,0.0,0.0,1.0,1.0,False
AC027343.2,0.0,0.30293334,1.0,1.0,False
GOLGA6A,0.0,0.0,1.0,1.0,False
NOS2,0.0,0.61247385,1.0,1.0,False
AC020655.1,0.0,0.48255426,1.0,1.0,False
AC068418.1,0.0,0.0,1.0,1.0,False
AC131274.1,0.0,0.0,1.0,1.0,False
AC126365.1,0.0,0.0,1.0,1.0,False
AC107926.1,0.0,0.0,1.0,1.0,False
LINC02077,0.0,0.0,1.0,1.0,False
AC005726.4,0.0,0.4456449,1.0,1.0,False
SRMS,0.0,0.0,1.0,1.0,False
AP000265.1,0.0,0.2752022,1.0,1.0,False
AP000251.1,0.0,0.0,1.0,1.0,False
AC018563.1,0.0,0.0,1.0,1.0,False
CPLX3,0.0,0.20490709,1.0,1.0,False
AL137067.3,0.0,0.0,1.0,1.0,False
AL450426.1,0.0,0.0,1.0,1.0,False
METTL11B,0.0,0.16787441,1.0,1.0,False
LINC01142,0.0,0.0,1.0,1.0,False
PRRX1,0.0,0.20632528,1.0,1.0,False
AL139351.2,0.0,0.0,1.0,1.0,False
AL139351.1,0.0,0.0,1.0,1.0,False
ITLN2,0.0,0.0,1.0,1.0,False
GOLGA6C,0.0,0.0,1.0,1.0,False
GHRH,0.0,0.34539148,1.0,1.0,False
OR6Y1,0.0,0.0,1.0,1.0,False
AC090983.1,0.0,0.70571864,1.0,1.0,False
AC074131.1,0.0,0.0,1.0,1.0,False
BMF-AS1,0.0,0.0,1.0,1.0,False
AL365181.3,0.0,0.0,1.0,1.0,False
ACTL7B,0.0,0.0,1.0,1.0,False
AL139349.1,0.0,0.0,1.0,1.0,False
LINC02772,0.0,0.0,1.0,1.0,False
FCRL4,0.0,0.3463955,1.0,1.0,False
LINC02573,0.0,0.0,1.0,1.0,False
AP000962.1,0.0,0.4428184,1.0,1.0,False
AC021755.3,0.0,0.13853864,1.0,1.0,False
AC092040.1,0.0,0.21042772,1.0,1.0,False
AC013652.2,0.0,0.0,1.0,1.0,False
LINC01549,0.0,0.13615575,1.0,1.0,False
AL606500.1,0.0,0.0,1.0,1.0,False
FP236315.1,0.0,0.0,1.0,1.0,False
IGHV3-66,0.0,0.0,1.0,1.0,False
LINC02721,0.0,0.25938585,1.0,1.0,False
AC132216.1,0.0,0.0,1.0,1.0,False
AC120045.1,0.0,0.0,1.0,1.0,False
AC109133.1,0.0,0.0,1.0,1.0,False
AC009597.1,0.0,0.0,1.0,1.0,False
AC025674.2,0.0,0.0,1.0,1.0,False
AC104350.1,0.0,0.0,1.0,1.0,False
IGHV3-48,0.0,0.0,1.0,1.0,False
AC078909.1,0.0,0.0,1.0,1.0,False
AC021979.3,0.0,0.0,1.0,1.0,False
AC022613.1,0.0,0.0,1.0,1.0,False
AC022613.2,0.0,0.0,1.0,1.0,False
ATG10-AS1,0.0,0.0,1.0,1.0,False
FJX1,0.0,0.0,1.0,1.0,False
AC087664.2,0.0,0.0,1.0,1.0,False
PRICKLE2-AS2,0.0,0.0,1.0,1.0,False
CCL7,0.0,0.0,1.0,1.0,False
AC079336.2,0.0,0.0,1.0,1.0,False
AC079336.1,0.0,0.0,1.0,1.0,False
AC003101.2,0.0,0.08822461,1.0,1.0,False
AC005899.3,0.0,0.0,1.0,1.0,False
AL357127.1,0.0,0.0,1.0,1.0,False
LAMA5-AS1,0.0,0.0,1.0,1.0,False
AC115282.2,0.0,0.26096812,1.0,1.0,False
CACNA2D3-AS1,0.0,0.0,1.0,1.0,False
AC104564.2,0.0,0.15031998,1.0,1.0,False
CAMKV,0.0,0.684586,1.0,1.0,False
AC084782.3,0.0,0.0,1.0,1.0,False
AC122707.1,0.0,0.25087854,1.0,1.0,False
NKAIN3-IT1,0.0,0.0,1.0,1.0,False
AC120042.1,0.0,0.0,1.0,1.0,False
AC013356.2,0.0,0.34862813,1.0,1.0,False
AC091074.3,0.0,0.18352337,1.0,1.0,False
LINC00251,0.0,0.8468726,1.0,1.0,False
DUOXA2,0.0,0.0,1.0,1.0,False
MCIDAS,0.0,0.36333576,1.0,1.0,False
BHLHE22,0.0,0.0,1.0,1.0,False
AC008786.1,0.0,0.38057256,1.0,1.0,False
CCL16,0.0,0.29771277,1.0,1.0,False
AC006237.1,0.0,0.5612641,1.0,1.0,False
C17orf50,0.0,0.0,1.0,1.0,False
MAFA-AS1,0.0,0.0,1.0,1.0,False
AC096920.1,0.0,0.35072002,1.0,1.0,False
KRT17,0.0,0.0,1.0,1.0,False
LYPD4,0.0,0.50613415,1.0,1.0,False
AC011840.1,0.0,0.0,1.0,1.0,False
LINC00994,0.0,0.0,1.0,1.0,False
UCN3,-2.3926805e-06,-0.0390531,0.9999980909172567,1.0,False
SLC17A6,-2.3926805e-06,-0.3750691,0.9999980909172567,1.0,False
LINC01282,-2.3926805e-06,-0.019684052,0.9999980909172567,1.0,False
LINC01283,-2.3926805e-06,-0.20925051,0.9999980909172567,1.0,False
LINC02497,-2.3926805e-06,-0.057532188,0.9999980909172567,1.0,False
OR2AG2,-2.3926805e-06,0.017396959,0.9999980909172567,1.0,False
LINC02280,-2.3926805e-06,-0.0864225,0.9999980909172567,1.0,False
CU634019.5,-2.3926805e-06,0.010544115,0.9999980909172567,1.0,False
AL161785.2,-2.3926805e-06,-0.07942154,0.9999980909172567,1.0,False
GCSAML,-1.1963402e-06,0.027238457,0.9999990454586284,1.0,False
AC092111.2,-1.1963402e-06,0.05066676,0.9999990454586284,1.0,False
CKMT1A,0.0,0.0,1.0,1.0,False
CHAC1,0.0,0.00974824,1.0,1.0,False
MAST4-IT1,0.0,0.0,1.0,1.0,False
RHOV,0.0,0.609422,1.0,1.0,False
AC093248.1,0.0,0.0,1.0,1.0,False
AC068228.1,-2.3926805e-06,-1.2161027,0.9999980909172567,1.0,False
KDR,-2.3926805e-06,-1.3352295,0.9999980909172567,1.0,False
AC008056.3,-2.3926805e-06,-0.17660134,0.9999980909172567,1.0,False
S100A2,-2.3926805e-06,-0.09803053,0.9999980909172567,1.0,False
AP000472.1,-2.3926805e-06,-0.81330854,0.9999980909172567,1.0,False
NR2F1,-2.3926805e-06,-0.45861474,0.9999980909172567,1.0,False
PENK,-2.3926805e-06,-0.2092963,0.9999980909172567,1.0,False
AC013644.1,-2.3926805e-06,0.055527452,0.9999980909172567,1.0,False
AC114810.1,-2.3926805e-06,-0.47752205,0.9999980909172567,1.0,False
AC108025.1,-2.3926805e-06,-0.013593971,0.9999980909172567,1.0,False
AL357075.4,-2.3926805e-06,-0.58596015,0.9999980909172567,1.0,False
AC126696.3,-2.3926805e-06,-0.018710472,0.9999980909172567,1.0,False
OR2AK2,-2.3926805e-06,-0.48698616,0.9999980909172567,1.0,False
AC073048.1,-2.3926805e-06,-0.5156957,0.9999980909172567,1.0,False
KLK3,-2.3926805e-06,-1.2647316,0.9999980909172567,1.0,False
AL451007.2,-2.3926805e-06,-0.21477962,0.9999980909172567,1.0,False
AC068931.1,-2.3926805e-06,-0.47070545,0.9999980909172567,1.0,False
KIR3DL3,-2.3926805e-06,-0.49760735,0.9999980909172567,1.0,False
PROP1,-2.3926805e-06,-0.003327303,0.9999980909172567,1.0,False
SI,-2.3926805e-06,-0.10809747,0.9999980909172567,1.0,False
AC025284.1,-2.3926805e-06,-0.6151026,0.9999980909172567,1.0,False
AC079414.1,-2.3926805e-06,-0.120866016,0.9999980909172567,1.0,False
AL136129.1,-2.3926805e-06,-0.18614608,0.9999980909172567,1.0,False
AC006372.1,-2.3926805e-06,-0.53001606,0.9999980909172567,1.0,False
FAM87A,-2.3926805e-06,-0.14769961,0.9999980909172567,1.0,False
ZNF32-AS2,-2.3926805e-06,-0.34612295,0.9999980909172567,1.0,False
SLC2A10,-2.3926805e-06,-0.4953652,0.9999980909172567,1.0,False
CADM3-AS1,-2.3926805e-06,-0.20433272,0.9999980909172567,1.0,False
NKILA,-2.3926805e-06,0.006760632,0.9999980909172567,1.0,False
AL365440.2,-2.3926805e-06,-0.35696682,0.9999980909172567,1.0,False
ACTL7A,-2.3926805e-06,-0.2892963,0.9999980909172567,1.0,False
LINC02154,-2.3926805e-06,-0.14038865,0.9999980909172567,1.0,False
C7orf69,-2.3926805e-06,0.005003666,0.9999980909172567,1.0,False
AC095038.4,-2.3926805e-06,-0.2740919,0.9999980909172567,1.0,False
LINC01731,-2.3926805e-06,-0.5198997,0.9999980909172567,1.0,False
AC245100.6,-2.3926805e-06,-0.07715823,0.9999980909172567,1.0,False
LINC01558,-2.3926805e-06,-0.04788617,0.9999980909172567,1.0,False
LINC00311,-2.3926805e-06,-0.02011282,0.9999980909172567,1.0,False
AC018695.3,-2.3926805e-06,-0.09978719,0.9999980909172567,1.0,False
AL121790.1,-2.3926805e-06,-0.38939628,0.9999980909172567,1.0,False
KLK10,-2.3926805e-06,-0.47569025,0.9999980909172567,1.0,False
AC127894.1,-2.3926805e-06,-0.25853693,0.9999980909172567,1.0,False
AL663058.2,-2.3926805e-06,-1.0043173,0.9999980909172567,1.0,False
AL122008.1,-2.3926805e-06,0.1805355,0.9999980909172567,1.0,False
MIR4290HG,-2.3926805e-06,-0.09179834,0.9999980909172567,1.0,False
IGHV4-59,-2.3926805e-06,-0.8690187,0.9999980909172567,1.0,False
AC024933.2,-2.3926805e-06,-0.12250427,0.9999980909172567,1.0,False
SCHIP1,-2.3926805e-06,-0.12711771,0.9999980909172567,1.0,False
MYH8,-2.3926805e-06,-0.9802065,0.9999980909172567,1.0,False
AL136309.3,-2.3926805e-06,-0.06492786,0.9999980909172567,1.0,False
LINC01833,-2.3926805e-06,-0.79450166,0.9999980909172567,1.0,False
AC009236.1,-2.3926805e-06,0.02341122,0.9999980909172567,1.0,False
AL591115.1,-2.3926805e-06,-0.576265,0.9999980909172567,1.0,False
AC114291.2,-2.3926805e-06,-0.78823304,0.9999980909172567,1.0,False
CLEC19A,-2.3926805e-06,-0.14064936,0.9999980909172567,1.0,False
AP003398.2,-2.3926805e-06,-0.36412758,0.9999980909172567,1.0,False
AP002802.1,-2.3926805e-06,-0.123216376,0.9999980909172567,1.0,False
AC002511.1,-2.3926805e-06,0.0071815024,0.9999980909172567,1.0,False
AC007317.2,-2.3926805e-06,-0.3975829,0.9999980909172567,1.0,False
GAL,-2.3926805e-06,-0.7031884,0.9999980909172567,1.0,False
GSDMC,-2.3926805e-06,-0.08913079,0.9999980909172567,1.0,False
AL049552.2,-2.3926805e-06,0.10839837,0.9999980909172567,1.0,False
AC087386.1,-2.3926805e-06,-0.19740373,0.9999980909172567,1.0,False
NLRP14,-2.3926805e-06,-0.0018823284,0.9999980909172567,1.0,False
AC087269.3,-2.3926805e-06,-0.041891307,0.9999980909172567,1.0,False
AC022784.2,-2.3926805e-06,-0.38383755,0.9999980909172567,1.0,False
LINC01247,-2.3926805e-06,-0.11526944,0.9999980909172567,1.0,False
AC006262.1,-2.3926805e-06,-0.35851556,0.9999980909172567,1.0,False
AC136475.7,-2.3926805e-06,-0.26949653,0.9999980909172567,1.0,False
AL096828.3,-2.3926805e-06,-0.49239835,0.9999980909172567,1.0,False
PCDHB9,-2.3926805e-06,-0.17223983,0.9999980909172567,1.0,False
OR2K2,-2.3926805e-06,-0.1458392,0.9999980909172567,1.0,False
AC018464.1,-2.3926805e-06,-0.083770335,0.9999980909172567,1.0,False
AC103982.1,-2.3926805e-06,-0.40788418,0.9999980909172567,1.0,False
APOL5,-2.3926805e-06,-0.39451888,0.9999980909172567,1.0,False
RETNLB,-2.3926805e-06,-0.48224634,0.9999980909172567,1.0,False
AL139390.1,-2.3926805e-06,-0.5387529,0.9999980909172567,1.0,False
AC073539.1,-2.3926805e-06,-0.5018407,0.9999980909172567,1.0,False
AC078874.1,-2.3926805e-06,-0.6741936,0.9999980909172567,1.0,False
CTAGE9,-2.3926805e-06,-0.02919315,0.9999980909172567,1.0,False
AP002812.3,-2.3926805e-06,-0.4293083,0.9999980909172567,1.0,False
AC122138.1,-2.3926805e-06,-0.15413357,0.9999980909172567,1.0,False
FOXR1,-2.3926805e-06,-0.23736311,0.9999980909172567,1.0,False
CYP2A6,-2.3926805e-06,-0.21458443,0.9999980909172567,1.0,False
DLL3,-2.3926805e-06,0.055374928,0.9999980909172567,1.0,False
SELENOV,-2.3926805e-06,0.11010896,0.9999980909172567,1.0,False
EFS,-2.3926805e-06,0.014319974,0.9999980909172567,1.0,False
LINC00615,-2.3926805e-06,-0.21682274,0.9999980909172567,1.0,False
HS1BP3-IT1,-2.3926805e-06,-0.6097357,0.9999980909172567,1.0,False
AC010201.2,-2.3926805e-06,0.1537475,0.9999980909172567,1.0,False
AC010378.2,-2.3926805e-06,-1.2153462,0.9999980909172567,1.0,False
AC010880.1,-2.3926805e-06,-0.086748645,0.9999980909172567,1.0,False
FFAR1,-2.3926805e-06,0.006820027,0.9999980909172567,1.0,False
NTS,-2.3926805e-06,-0.51409996,0.9999980909172567,1.0,False
AC006435.1,-2.3926805e-06,0.03102334,0.9999980909172567,1.0,False
AC009486.1,-2.3926805e-06,-0.20175149,0.9999980909172567,1.0,False
AL583859.3,-2.3926805e-06,-0.46643087,0.9999980909172567,1.0,False
AC124798.2,-2.3926805e-06,0.23157719,0.9999980909172567,1.0,False
SHH,-2.3926805e-06,-0.15863036,0.9999980909172567,1.0,False
CX3CL1,-2.3926805e-06,0.19301437,0.9999980909172567,1.0,False
AL355482.1,-2.3926805e-06,-0.2199659,0.9999980909172567,1.0,False
FRMPD2,-2.3926805e-06,-0.0043721404,0.9999980909172567,1.0,False
AC068898.1,-2.3926805e-06,-0.120409325,0.9999980909172567,1.0,False
LINC02183,-2.3926805e-06,-0.40464583,0.9999980909172567,1.0,False
IRX5,-2.3926805e-06,-0.0743466,0.9999980909172567,1.0,False
AC120024.1,-2.3926805e-06,0.032835566,0.9999980909172567,1.0,False
AC145625.2,-2.3926805e-06,-0.7574012,0.9999980909172567,1.0,False
NDFIP2-AS1,-2.3926805e-06,-0.28921828,0.9999980909172567,1.0,False
LINC02294,-2.3926805e-06,-0.0422752,0.9999980909172567,1.0,False
AP000459.1,-2.3926805e-06,-0.14871362,0.9999980909172567,1.0,False
LINC02654,-2.3926805e-06,-0.9347985,0.9999980909172567,1.0,False
OR2A14,-2.3926805e-06,-0.48867923,0.9999980909172567,1.0,False
AL133477.3,-2.3926805e-06,-0.7354505,0.9999980909172567,1.0,False
Z99756.1,-2.3926805e-06,-0.11986467,0.9999980909172567,1.0,False
AC080129.2,-2.3926805e-06,-0.43123388,0.9999980909172567,1.0,False
HOXC10,-2.3926805e-06,-0.20560427,0.9999980909172567,1.0,False
AL161938.1,-2.3926805e-06,-0.024942447,0.9999980909172567,1.0,False
AC025162.2,-2.3926805e-06,-0.03486736,0.9999980909172567,1.0,False
AC040174.1,-2.3926805e-06,0.17353414,0.9999980909172567,1.0,False
AL160411.1,-2.3926805e-06,0.08642435,0.9999980909172567,1.0,False
AC091917.3,-2.3926805e-06,-0.50837934,0.9999980909172567,1.0,False
AL929288.1,-2.3926805e-06,-0.010349073,0.9999980909172567,1.0,False
AC128709.3,-2.3926805e-06,-0.0034088294,0.9999980909172567,1.0,False
AC012213.2,-2.3926805e-06,-0.31472644,0.9999980909172567,1.0,False
LINC00272,-2.3926805e-06,-0.13340351,0.9999980909172567,1.0,False
RGS8,-2.3926805e-06,-0.15461718,0.9999980909172567,1.0,False
AL035252.5,-2.3926805e-06,-0.002063702,0.9999980909172567,1.0,False
FAM183A,-2.3926805e-06,-0.4208681,0.9999980909172567,1.0,False
AC107958.3,-2.3926805e-06,-0.079563096,0.9999980909172567,1.0,False
LINC01925,-2.3926805e-06,-0.10762721,0.9999980909172567,1.0,False
AP000894.3,-2.3926805e-06,-0.15605092,0.9999980909172567,1.0,False
AL136442.1,-2.3926805e-06,-0.018764988,0.9999980909172567,1.0,False
MIR1915HG,-2.3926805e-06,-0.005578192,0.9999980909172567,1.0,False
AL138889.3,-2.3926805e-06,-0.6485626,0.9999980909172567,1.0,False
NOTUM,-2.3926805e-06,-0.11170044,0.9999980909172567,1.0,False
AC097468.2,-2.3926805e-06,-0.22956632,0.9999980909172567,1.0,False
AC079610.2,-2.3926805e-06,-0.8142022,0.9999980909172567,1.0,False
AP001178.3,-2.3926805e-06,-0.10909271,0.9999980909172567,1.0,False
LINC00563,-2.3926805e-06,-0.16356768,0.9999980909172567,1.0,False
HTR2A-AS1,-2.3926805e-06,-0.8820547,0.9999980909172567,1.0,False
AL359091.1,-2.3926805e-06,-0.35265842,0.9999980909172567,1.0,False
AC093673.2,-2.3926805e-06,-0.44997793,0.9999980909172567,1.0,False
PKDREJ,-2.3926805e-06,0.35759464,0.9999980909172567,1.0,False
AL118508.1,-2.3926805e-06,-0.063302115,0.9999980909172567,1.0,False
AC011389.1,-2.3926805e-06,-0.69670695,0.9999980909172567,1.0,False
LINC02767,-2.3926805e-06,0.16710639,0.9999980909172567,1.0,False
ELFN1-AS1,-2.3926805e-06,-0.08037844,0.9999980909172567,1.0,False
TAT,-2.3926805e-06,-0.07747995,0.9999980909172567,1.0,False
VWA5B2,-2.3926805e-06,-0.15312922,0.9999980909172567,1.0,False
AC108052.1,-2.3926805e-06,-0.08763596,0.9999980909172567,1.0,False
AP005131.2,-2.3926805e-06,0.05610888,0.9999980909172567,1.0,False
